latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-0.91287,113.8481,329.71,0.44,0.62,2025-09-24,629,N20,VIIRS,n,2,290.7,1.61,D,0.0
-1.23932,111.81336,336.37,0.62,0.54,2025-09-24,629,N20,VIIRS,n,2,293.68,5.76,D,0.0
-2.14918,106.02663,342.44,0.42,0.37,2025-09-24,629,N20,VIIRS,n,2,304.75,12.58,D,0.0
-1.14406,112.34292,328.65,0.34,0.56,2025-09-24,629,N20,VIIRS,n,2,293.83,7.13,D,0.0
-1.14455,112.33984,356.17,0.34,0.56,2025-09-24,629,N20,VIIRS,n,2,296.03,10.28,D,0.0
-0.87108,113.96101,367.0,0.45,0.63,2025-09-24,629,N20,VIIRS,h,2,293.01,10.68,D,0.0
-0.75939,114.64687,349.49,0.5,0.66,2025-09-24,629,N20,VIIRS,n,2,289.75,9.31,D,0.0
-2.16575,105.82845,335.06,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,300.58,83.36,D,0.0
-1.13261,112.31589,336.34,0.34,0.56,2025-09-24,629,N20,VIIRS,n,2,293.54,3.68,D,0.0
-2.16007,105.84263,341.24,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,302.58,8.68,D,0.0
-0.85893,113.96314,367.0,0.45,0.63,2025-09-24,629,N20,VIIRS,h,2,292.26,10.12,D,0.0
-1.1085,112.43192,367.0,0.35,0.56,2025-09-24,629,N20,VIIRS,h,2,294.28,8.28,D,0.0
-0.78925,114.38911,328.68,0.48,0.65,2025-09-24,629,N20,VIIRS,n,2,289.54,23.16,D,0.0
-0.93172,113.7672,328.4,0.43,0.62,2025-09-24,629,N20,VIIRS,n,2,291.83,4.19,D,0.0
-1.1246,112.56361,367.0,0.35,0.57,2025-09-24,629,N20,VIIRS,h,2,293.44,6.95,D,0.0
-2.16178,105.99045,345.05,0.42,0.37,2025-09-24,629,N20,VIIRS,n,2,302.66,6.3,D,0.0
-1.16512,112.3431,339.22,0.34,0.56,2025-09-24,629,N20,VIIRS,n,2,294.99,2.96,D,0.0
-1.08256,113.03371,332.65,0.38,0.59,2025-09-24,629,N20,VIIRS,n,2,291.0,6.18,D,0.0
-1.15648,112.56511,333.62,0.35,0.57,2025-09-24,629,N20,VIIRS,n,2,292.33,7.13,D,0.0
-1.17356,112.42314,367.0,0.34,0.56,2025-09-24,629,N20,VIIRS,h,2,295.39,9.38,D,0.0
-0.60149,116.02666,354.67,0.62,0.72,2025-09-24,629,N20,VIIRS,n,2,287.75,12.77,D,0.0
-0.91783,114.03818,339.16,0.45,0.63,2025-09-24,629,N20,VIIRS,n,2,288.99,10.13,D,0.0
-1.17307,112.42624,342.56,0.35,0.56,2025-09-24,629,N20,VIIRS,n,2,294.45,9.38,D,0.0
-1.25575,111.90234,353.87,0.63,0.54,2025-09-24,629,N20,VIIRS,n,2,293.74,20.66,D,0.0
-1.31222,110.46286,330.39,0.5,0.49,2025-09-24,629,N20,VIIRS,n,2,294.16,1.46,D,0.0
-2.73036,102.34122,340.32,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,299.33,9.18,D,0.0
-1.25076,111.90157,340.57,0.63,0.54,2025-09-24,629,N20,VIIRS,n,2,294.24,20.66,D,0.0
-1.265,111.81148,338.08,0.62,0.54,2025-09-24,629,N20,VIIRS,n,2,295.38,6.43,D,0.0
-1.26587,111.80597,329.02,0.62,0.54,2025-09-24,629,N20,VIIRS,n,2,294.88,6.43,D,0.0
-2.72081,102.35846,367.0,0.41,0.37,2025-09-24,629,N20,VIIRS,h,2,333.84,172.85,D,0.0
-1.1322,112.61692,329.69,0.36,0.57,2025-09-24,629,N20,VIIRS,n,2,293.93,2.43,D,0.0
-1.26091,111.80526,337.78,0.62,0.54,2025-09-24,629,N20,VIIRS,n,2,295.11,7.15,D,0.0
-0.89927,114.00601,346.52,0.45,0.63,2025-09-24,629,N20,VIIRS,n,2,287.16,2.88,D,0.0
-0.79482,114.77334,342.55,0.51,0.66,2025-09-24,629,N20,VIIRS,n,2,283.44,6.23,D,0.0
-2.26109,105.82465,340.56,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,306.17,26.12,D,0.0
-1.30214,110.49844,338.72,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,294.35,3.54,D,0.0
-1.30495,110.48016,337.04,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,296.12,6.91,D,0.0
-1.01025,111.44009,339.94,0.59,0.53,2025-09-24,629,N20,VIIRS,n,2,295.67,14.36,D,0.0
-1.8743,105.78741,336.62,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,304.66,3.18,D,0.0
-0.86066,112.22813,335.36,0.34,0.56,2025-09-24,629,N20,VIIRS,n,2,292.55,1.62,D,0.0
-1.11534,110.61712,340.17,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,297.06,16.2,D,0.0
-1.11607,110.6125,336.35,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,298.03,16.2,D,0.0
-1.10932,110.62563,338.24,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,295.32,10.65,D,0.0
-1.11004,110.62106,334.45,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,298.57,10.65,D,0.0
-1.89269,105.59945,334.79,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,303.83,2.51,D,0.0
-1.07934,110.78535,341.2,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,296.24,15.32,D,0.0
-1.11718,110.54633,329.68,0.51,0.5,2025-09-24,629,N20,VIIRS,n,2,297.3,2.55,D,0.0
-0.47924,114.47224,367.0,0.49,0.65,2025-09-24,629,N20,VIIRS,h,2,291.12,12.29,D,0.0
-0.86219,112.0872,333.06,0.33,0.55,2025-09-24,629,N20,VIIRS,n,2,292.9,5.71,D,0.0
-0.86266,112.08428,356.63,0.33,0.55,2025-09-24,629,N20,VIIRS,n,2,296.13,5.71,D,0.0
-1.85269,105.79169,335.87,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,303.77,7.32,D,0.0
-1.91412,105.39227,345.29,0.4,0.37,2025-09-24,629,N20,VIIRS,n,2,305.93,8.15,D,0.0
-1.86076,105.96741,332.23,0.42,0.37,2025-09-24,629,N20,VIIRS,n,2,306.41,1.96,D,0.0
-1.06923,110.75957,329.22,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,297.32,3.9,D,0.0
-1.01593,111.43552,339.25,0.59,0.53,2025-09-24,629,N20,VIIRS,n,2,295.68,6.74,D,0.0
-0.9255,112.04804,335.32,0.33,0.55,2025-09-24,629,N20,VIIRS,n,2,294.71,4.96,D,0.0
-0.58316,114.43426,349.7,0.49,0.65,2025-09-24,629,N20,VIIRS,n,2,290.62,6.57,D,0.0
-1.16372,110.66757,343.06,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,296.51,6.32,D,0.0
-2.26698,103.43237,340.24,0.39,0.36,2025-09-24,629,N20,VIIRS,n,2,303.43,2.65,D,0.0
-1.13505,110.82333,337.49,0.54,0.51,2025-09-24,629,N20,VIIRS,n,2,295.59,5.5,D,0.0
-1.12819,110.83702,336.23,0.54,0.51,2025-09-24,629,N20,VIIRS,n,2,293.62,5.14,D,0.0
-1.90385,105.77682,335.87,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,303.93,4.78,D,0.0
-0.52219,114.70792,367.0,0.51,0.66,2025-09-24,629,N20,VIIRS,h,2,290.34,29.76,D,0.0
-0.5229,114.70334,367.0,0.51,0.66,2025-09-24,629,N20,VIIRS,h,2,291.21,31.07,D,0.0
-1.14124,110.72195,340.06,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,296.52,25.86,D,0.0
-1.14199,110.7171,328.98,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,297.41,21.22,D,0.0
-1.93214,105.56828,336.06,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,304.83,4.79,D,0.0
-1.1719,110.49356,335.49,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,297.7,5.48,D,0.0
-1.85735,106.03577,334.74,0.42,0.38,2025-09-24,629,N20,VIIRS,n,2,308.09,5.74,D,0.0
-1.87333,105.93112,334.97,0.42,0.37,2025-09-24,629,N20,VIIRS,n,2,304.26,4.04,D,0.0
-0.92504,112.051,340.87,0.33,0.55,2025-09-24,629,N20,VIIRS,n,2,293.11,4.9,D,0.0
-1.94902,105.41218,346.66,0.4,0.37,2025-09-24,629,N20,VIIRS,n,2,306.83,6.38,D,0.0
-1.95723,105.4944,339.08,0.4,0.37,2025-09-24,629,N20,VIIRS,n,2,308.0,6.58,D,0.0
-0.85345,112.07678,367.0,0.33,0.55,2025-09-24,629,N20,VIIRS,h,2,293.56,9.91,D,0.0
-1.08193,110.65041,340.44,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,297.61,4.64,D,0.0
-1.08939,110.53918,349.86,0.51,0.5,2025-09-24,629,N20,VIIRS,n,2,299.05,14.32,D,0.0
-1.0792,110.57546,332.0,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,297.92,8.49,D,0.0
-1.07989,110.57089,338.91,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,300.46,8.49,D,0.0
-1.10293,110.41999,341.78,0.5,0.49,2025-09-24,629,N20,VIIRS,n,2,298.59,7.08,D,0.0
-0.47635,114.47316,332.79,0.49,0.65,2025-09-24,629,N20,VIIRS,n,2,287.19,6.8,D,0.0
-0.47703,114.46875,333.75,0.49,0.65,2025-09-24,629,N20,VIIRS,n,2,291.17,6.8,D,0.0
-0.948,111.40185,340.63,0.59,0.53,2025-09-24,629,N20,VIIRS,n,2,293.22,21.69,D,0.0
-1.05405,110.64799,340.73,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,297.43,6.65,D,0.0
-1.04126,110.66998,340.49,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,299.23,20.62,D,0.0
-1.05421,110.58612,340.56,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,295.85,8.02,D,0.0
-1.0628,110.53047,340.5,0.51,0.5,2025-09-24,629,N20,VIIRS,n,2,277.06,5.25,D,0.0
-1.02119,110.7693,333.01,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,295.51,5.99,D,0.0
-1.02194,110.76447,346.79,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,297.51,5.99,D,0.0
-1.09864,110.20964,338.55,0.49,0.48,2025-09-24,629,N20,VIIRS,n,2,291.32,6.17,D,0.0
-2.6826,106.0211,334.62,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,300.3,2.46,D,0.0
-1.08659,110.55756,350.5,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,295.95,9.71,D,0.0
-1.06536,110.75422,339.64,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,297.08,5.94,D,0.0
-1.08164,110.59006,332.83,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,296.76,2.43,D,0.0
-1.04928,110.80247,339.18,0.54,0.51,2025-09-24,629,N20,VIIRS,n,2,295.01,8.75,D,0.0
-1.08492,110.63171,338.35,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,298.49,5.67,D,0.0
-1.0953,110.56667,337.35,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,297.87,4.8,D,0.0
-1.82529,105.92394,335.08,0.42,0.37,2025-09-24,629,N20,VIIRS,n,2,305.28,2.74,D,0.0
-1.85096,105.75761,338.91,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,305.01,6.36,D,0.0
-1.87405,105.60779,344.73,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,306.12,9.55,D,0.0
-1.06075,110.75345,337.4,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,297.44,5.94,D,0.0
-0.95224,111.39934,336.43,0.59,0.53,2025-09-24,629,N20,VIIRS,n,2,295.27,15.41,D,0.0
-1.04852,110.80018,356.27,0.54,0.5,2025-09-24,629,N20,VIIRS,n,2,296.64,14.12,D,0.0
-1.0877,110.55585,339.42,0.51,0.5,2025-09-24,629,N20,VIIRS,n,2,296.98,4.82,D,0.0
-0.94741,111.39854,334.74,0.59,0.53,2025-09-24,629,N20,VIIRS,n,2,293.44,15.41,D,0.0
-1.08016,110.57378,342.76,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,299.05,12.37,D,0.0
-1.08608,110.53689,340.46,0.51,0.5,2025-09-24,629,N20,VIIRS,n,2,299.62,11.18,D,0.0
-1.10054,110.41801,333.27,0.5,0.49,2025-09-24,629,N20,VIIRS,n,2,297.34,4.72,D,0.0
-1.80928,105.91393,334.5,0.42,0.37,2025-09-24,629,N20,VIIRS,n,2,303.61,4.2,D,0.0
-1.06113,110.75569,335.92,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,297.12,6.2,D,0.0
-1.04999,110.79778,338.09,0.54,0.51,2025-09-24,629,N20,VIIRS,n,2,296.63,8.75,D,0.0
-1.16831,110.66826,340.38,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,296.08,7.56,D,0.0
-1.19418,110.52969,333.26,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,297.36,6.79,D,0.0
-0.57151,114.58941,367.0,0.5,0.66,2025-09-24,629,N20,VIIRS,h,2,291.38,18.04,D,0.0
-1.02508,111.99965,351.9,0.32,0.55,2025-09-24,629,N20,VIIRS,n,2,301.89,19.21,D,0.0
-1.02554,111.9967,329.58,0.32,0.55,2025-09-24,629,N20,VIIRS,n,2,295.65,19.21,D,0.0
-1.02098,111.9929,367.0,0.32,0.55,2025-09-24,629,N20,VIIRS,h,2,297.98,23.16,D,0.0
-1.02053,111.99574,329.23,0.32,0.55,2025-09-24,629,N20,VIIRS,n,2,292.85,19.21,D,0.0
-2.00501,105.66518,342.48,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,305.48,2.93,D,0.0
-2.04252,105.3975,335.99,0.4,0.37,2025-09-24,629,N20,VIIRS,n,2,303.77,2.15,D,0.0
-0.55727,114.84483,353.9,0.52,0.67,2025-09-24,629,N20,VIIRS,n,2,290.77,12.08,D,0.0
-1.20854,110.74007,345.52,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,297.33,33.92,D,0.0
-1.23783,110.55411,341.86,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,297.65,32.75,D,0.0
-1.23855,110.54952,337.39,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,296.64,17.98,D,0.0
-0.61847,114.42287,343.12,0.48,0.65,2025-09-24,629,N20,VIIRS,n,2,290.31,6.68,D,0.0
-0.99982,112.02876,345.98,0.33,0.55,2025-09-24,629,N20,VIIRS,n,2,295.67,2.91,D,0.0
-1.9225,106.11127,333.13,0.42,0.38,2025-09-24,629,N20,VIIRS,n,2,305.47,1.16,D,0.0
-0.96034,112.21143,330.34,0.34,0.56,2025-09-24,629,N20,VIIRS,n,2,293.71,2.04,D,0.0
-1.98074,105.71003,341.19,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,304.27,13.07,D,0.0
-1.01814,112.04379,343.27,0.33,0.55,2025-09-24,629,N20,VIIRS,n,2,296.07,2.93,D,0.0
-0.57334,114.58934,345.23,0.5,0.66,2025-09-24,629,N20,VIIRS,n,2,290.35,6.16,D,0.0
-0.95371,112.45333,333.59,0.35,0.57,2025-09-24,629,N20,VIIRS,n,2,293.87,5.93,D,0.0
-1.04059,111.99939,355.41,0.32,0.55,2025-09-24,629,N20,VIIRS,n,2,297.14,6.92,D,0.0
-1.29624,110.50678,338.93,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,294.53,5.12,D,0.0
-1.29762,110.49778,331.06,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,294.82,3.11,D,0.0
-1.2931,110.4971,329.82,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,294.82,3.11,D,0.0
-1.30564,110.41568,338.98,0.5,0.49,2025-09-24,629,N20,VIIRS,n,2,289.49,17.56,D,0.0
-0.35019,116.5337,356.24,0.68,0.74,2025-09-24,629,N20,VIIRS,n,2,286.54,18.91,D,0.0
-0.35113,116.5277,326.09,0.68,0.74,2025-09-24,629,N20,VIIRS,n,2,286.86,15.12,D,0.0
-0.97221,112.54005,337.07,0.35,0.57,2025-09-24,629,N20,VIIRS,n,2,293.03,4.95,D,0.0
-0.97268,112.53697,352.68,0.35,0.57,2025-09-24,629,N20,VIIRS,n,2,292.29,4.95,D,0.0
-1.05389,112.01338,341.04,0.32,0.55,2025-09-24,629,N20,VIIRS,n,2,295.29,5.86,D,0.0
-1.05434,112.01048,351.61,0.32,0.55,2025-09-24,629,N20,VIIRS,n,2,296.51,7.18,D,0.0
-2.01319,105.77114,333.63,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,301.98,1.6,D,0.0
-0.66935,114.44855,352.18,0.49,0.65,2025-09-24,629,N20,VIIRS,n,2,291.27,7.27,D,0.0
-0.70013,114.21288,339.89,0.47,0.64,2025-09-24,629,N20,VIIRS,n,2,292.01,4.36,D,0.0
-0.97668,112.40862,367.0,0.35,0.56,2025-09-24,629,N20,VIIRS,h,2,295.02,9.34,D,0.0
-1.04014,112.0023,343.98,0.32,0.55,2025-09-24,629,N20,VIIRS,n,2,294.39,6.92,D,0.0
-2.06526,105.33876,338.84,0.4,0.37,2025-09-24,629,N20,VIIRS,n,2,308.36,18.04,D,0.0
-0.59861,114.43246,330.16,0.48,0.65,2025-09-24,629,N20,VIIRS,n,2,289.97,2.19,D,0.0
-0.94743,112.25938,349.39,0.34,0.56,2025-09-24,629,N20,VIIRS,n,2,294.54,6.09,D,0.0
-0.9484,112.25331,347.59,0.34,0.56,2025-09-24,629,N20,VIIRS,n,2,294.37,10.03,D,0.0
-1.93535,105.82336,337.38,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,301.72,5.69,D,0.0
-1.16385,110.66634,340.47,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,296.74,7.54,D,0.0
-1.99982,105.38373,340.89,0.4,0.37,2025-09-24,629,N20,VIIRS,n,2,307.75,27.84,D,0.0
-2.28526,103.51348,337.46,0.39,0.36,2025-09-24,629,N20,VIIRS,n,2,308.98,4.74,D,0.0
-2.29361,103.45821,338.33,0.39,0.36,2025-09-24,629,N20,VIIRS,n,2,307.14,3.57,D,0.0
-2.47746,102.23222,344.74,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,300.51,10.98,D,0.0
-1.99203,105.41188,333.38,0.4,0.37,2025-09-24,629,N20,VIIRS,n,2,304.99,2.97,D,0.0
-1.97197,105.5193,333.76,0.4,0.37,2025-09-24,629,N20,VIIRS,n,2,304.55,1.8,D,0.0
-2.27968,103.50558,336.7,0.39,0.36,2025-09-24,629,N20,VIIRS,n,2,307.26,3.43,D,0.0
-1.18704,110.63763,339.72,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,296.9,6.37,D,0.0
-1.18776,110.63294,331.35,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,296.94,6.37,D,0.0
-1.19623,110.57728,338.45,0.51,0.5,2025-09-24,629,N20,VIIRS,n,2,297.33,5.91,D,0.0
-1.20254,110.53579,341.02,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,297.23,7.11,D,0.0
-1.17604,110.67906,337.83,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,296.15,3.63,D,0.0
-1.19871,110.53044,337.64,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,298.4,7.11,D,0.0
-1.16844,110.66701,334.74,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,295.85,7.54,D,0.0
-1.99827,105.43854,344.01,0.4,0.37,2025-09-24,629,N20,VIIRS,n,2,308.91,7.11,D,0.0
-1.19463,110.53338,340.82,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,298.34,9.02,D,0.0
-1.17302,110.6677,332.89,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,296.29,3.85,D,0.0
-1.18178,110.78979,337.05,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,294.99,26.68,D,0.0
-1.18254,110.78499,331.35,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,299.73,26.68,D,0.0
-0.56733,114.58833,348.62,0.5,0.66,2025-09-24,629,N20,VIIRS,n,2,290.44,8.63,D,0.0
-0.98243,112.00818,355.62,0.32,0.55,2025-09-24,629,N20,VIIRS,n,2,295.74,5.0,D,0.0
-1.17715,110.7891,336.59,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,299.24,67.84,D,0.0
-1.17792,110.78432,348.52,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,292.92,67.84,D,0.0
-1.17869,110.77947,333.75,0.53,0.5,2025-09-24,629,N20,VIIRS,n,2,295.21,13.44,D,0.0
-1.30425,110.48474,340.48,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,296.58,6.91,D,0.0
-0.58603,114.43472,348.87,0.49,0.65,2025-09-24,629,N20,VIIRS,n,2,290.47,5.67,D,0.0
-1.18742,110.63645,345.57,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,297.41,11.69,D,0.0
-1.19706,110.57623,338.49,0.51,0.5,2025-09-24,629,N20,VIIRS,n,2,298.07,4.06,D,0.0
-0.52317,114.70763,367.0,0.51,0.66,2025-09-24,629,N20,VIIRS,h,2,292.64,33.18,D,0.0
-0.52392,114.70306,367.0,0.51,0.66,2025-09-24,629,N20,VIIRS,h,2,291.52,24.98,D,0.0
-1.1761,110.67777,336.69,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,296.53,5.77,D,0.0
-1.19915,110.53414,342.51,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,297.0,9.02,D,0.0
-2.00164,105.43904,337.84,0.4,0.37,2025-09-24,629,N20,VIIRS,n,2,307.19,7.11,D,0.0
-1.19808,110.62833,339.64,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,295.66,11.77,D,0.0
-1.31177,111.78183,331.62,0.62,0.54,2025-09-24,629,N20,VIIRS,n,2,294.1,7.17,D,0.0
-1.94349,105.58483,332.21,0.41,0.37,2025-09-24,629,N20,VIIRS,n,2,304.55,2.54,D,0.0
-1.31762,111.77699,342.51,0.62,0.54,2025-09-24,629,N20,VIIRS,n,2,295.06,10.95,D,0.0
-1.39373,113.28023,329.05,0.39,0.59,2025-09-24,629,N20,VIIRS,n,2,292.19,5.23,D,0.0
-1.39429,113.27669,337.27,0.39,0.59,2025-09-24,629,N20,VIIRS,n,2,291.87,4.94,D,0.0
-1.42996,113.01428,367.0,0.38,0.58,2025-09-24,629,N20,VIIRS,h,2,292.64,11.73,D,0.0
-1.3938,113.2442,336.84,0.39,0.59,2025-09-24,629,N20,VIIRS,n,2,292.64,6.38,D,0.0
-1.39435,113.24072,340.96,0.39,0.59,2025-09-24,629,N20,VIIRS,n,2,291.14,5.76,D,0.0
-1.4273,113.03122,342.4,0.38,0.58,2025-09-24,629,N20,VIIRS,n,2,291.22,5.41,D,0.0
-1.42783,113.02782,339.4,0.38,0.58,2025-09-24,629,N20,VIIRS,n,2,291.7,6.25,D,0.0
-1.50883,112.51205,334.24,0.35,0.56,2025-09-24,629,N20,VIIRS,n,2,292.99,4.95,D,0.0
-1.50932,112.50895,343.42,0.35,0.56,2025-09-24,629,N20,VIIRS,n,2,292.85,5.89,D,0.0
-1.78666,110.70596,331.0,0.51,0.5,2025-09-24,629,N20,VIIRS,n,2,294.73,3.13,D,0.0
-1.48064,112.62357,367.0,0.35,0.57,2025-09-24,629,N20,VIIRS,h,2,294.39,11.89,D,0.0
-1.42402,112.98232,331.22,0.37,0.58,2025-09-24,629,N20,VIIRS,n,2,291.34,1.88,D,0.0
-1.44976,112.8193,332.63,0.36,0.58,2025-09-24,629,N20,VIIRS,n,2,293.22,3.05,D,0.0
-2.85027,103.77083,339.39,0.39,0.36,2025-09-24,629,N20,VIIRS,n,2,304.01,5.18,D,0.0
-2.92111,103.30327,341.04,0.39,0.36,2025-09-24,629,N20,VIIRS,n,2,304.15,3.71,D,0.0
-1.81127,110.6674,333.43,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,296.75,5.28,D,0.0
-1.77042,110.75006,343.66,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,292.77,6.34,D,0.0
-1.50923,112.61163,367.0,0.35,0.57,2025-09-24,629,N20,VIIRS,h,2,293.65,8.19,D,0.0
-1.51444,112.6124,330.36,0.35,0.57,2025-09-24,629,N20,VIIRS,n,2,293.38,2.84,D,0.0
-1.68759,111.55302,340.82,0.59,0.53,2025-09-24,629,N20,VIIRS,n,2,294.91,14.32,D,0.0
-1.50952,112.61387,343.43,0.35,0.57,2025-09-24,629,N20,VIIRS,n,2,292.6,4.75,D,0.0
-1.51004,112.61073,343.88,0.35,0.57,2025-09-24,629,N20,VIIRS,n,2,294.3,4.75,D,0.0
-1.39498,113.27838,352.65,0.39,0.59,2025-09-24,629,N20,VIIRS,n,2,292.54,5.25,D,0.0
-1.8223,110.66338,347.97,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,296.81,7.47,D,0.0
-1.81108,110.70385,352.98,0.51,0.5,2025-09-24,629,N20,VIIRS,n,2,297.41,28.06,D,0.0
-1.83466,110.55864,331.01,0.5,0.49,2025-09-24,629,N20,VIIRS,n,2,295.26,4.45,D,0.0
-1.81174,110.67119,340.89,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,297.24,5.99,D,0.0
-2.95095,103.41885,339.63,0.39,0.36,2025-09-24,629,N20,VIIRS,n,2,304.05,9.1,D,0.0
-2.94763,103.41834,334.66,0.39,0.36,2025-09-24,629,N20,VIIRS,n,2,303.61,2.76,D,0.0
-1.69487,111.54553,349.52,0.59,0.53,2025-09-24,629,N20,VIIRS,n,2,296.83,41.25,D,0.0
-1.8256,110.6648,339.92,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,297.18,5.23,D,0.0
-1.39608,113.40913,348.71,0.4,0.6,2025-09-24,629,N20,VIIRS,n,2,292.32,6.3,D,0.0
-1.81751,110.68716,334.66,0.51,0.5,2025-09-24,629,N20,VIIRS,n,2,296.18,3.92,D,0.0
-3.0339,102.71695,333.59,0.4,0.37,2025-09-24,629,N20,VIIRS,n,2,300.96,3.87,D,0.0
-1.81015,110.70468,337.72,0.51,0.5,2025-09-24,629,N20,VIIRS,n,2,298.44,33.69,D,0.0
-1.44315,113.05258,330.75,0.38,0.59,2025-09-24,629,N20,VIIRS,n,2,290.19,5.81,D,0.0
-1.70384,111.11292,340.75,0.55,0.51,2025-09-24,629,N20,VIIRS,n,2,296.67,11.78,D,0.0
-1.39564,113.02268,334.82,0.38,0.58,2025-09-24,629,N20,VIIRS,n,2,292.21,2.96,D,0.0
-1.72694,110.72952,339.74,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,295.03,7.32,D,0.0
-2.81283,103.77226,332.9,0.39,0.36,2025-09-24,629,N20,VIIRS,n,2,303.75,2.08,D,0.0
-1.35378,113.00932,341.28,0.38,0.58,2025-09-24,629,N20,VIIRS,n,2,292.16,3.77,D,0.0
-1.74943,110.56028,339.94,0.5,0.49,2025-09-24,629,N20,VIIRS,n,2,297.22,4.89,D,0.0
-1.66176,111.07607,342.62,0.55,0.51,2025-09-24,629,N20,VIIRS,n,2,295.75,10.4,D,0.0
-1.70807,110.78865,340.86,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,294.24,23.86,D,0.0
-1.7088,110.78412,332.88,0.52,0.5,2025-09-24,629,N20,VIIRS,n,2,294.29,14.56,D,0.0
-1.73258,110.63634,340.83,0.51,0.49,2025-09-24,629,N20,VIIRS,n,2,296.08,5.27,D,0.0
